t [s],P [Pa],T [K],D [kg/m^3],Hlv [J/kg],Volume [m^3],Mass [kg],X1 [m],X2 [m],V1 [m/s],V2 [m/s],dMdt [kg/s],dVolume/dt [m^3/s],covered percentage,bubble label
0.21040000000000192,197501.06770379335,291.6068852189522,5.067048959971583,368022.16462888493,1.1828914152327618e-7,5.993768715314479e-7,0.8495827381761277,0.9705619564807895,0.012344126155373475,0.022022273333919977,9.567016014576352e-8,9.843172669910608e-9,0.3118791253418771,1.0
0.21080000000000193,197507.44797502988,291.6078738925157,5.067203442383737,368021.19427544525,1.1829305092363067e-7,5.99414954850296e-7,0.8495880960643833,0.9705710267085096,0.012714050922834227,0.022255342606707494,9.474932538470692e-8,9.704707289170076e-9,0.31187616125826295,1.0
0.21120000000000194,197513.79699782605,291.6088577238859,5.067357168192563,368020.22867447307,1.1829690528910752e-7,5.994526709917557e-7,0.8495936133899177,0.9705801944377558,0.013089959700884432,0.022496059051225512,9.35901733058749e-8,9.5673893804394e-9,0.31187283296025586,1.0
0.21160000000000195,197520.04703467453,291.60982621659946,5.0675084973026605,368019.27812793216,1.1830070483513503e-7,5.994898269889407e-7,0.8495992927910171,0.9705894627703995,0.013472463757472469,0.02274409398061437,9.240797564867242e-8,9.430592378558244e-9,0.31186914249589864,1.0
0.21200000000000196,197526.2586775323,291.61078875986004,5.067658896797688,368018.33342060086,1.1830444976301036e-7,5.995265973722746e-7,0.8496051373446829,0.9705988345662804,0.013862483394559193,0.02299878333865002,9.149457194419037e-8,9.293660972251801e-9,0.3118650877623676,1.0
0.21240000000000198,197532.4466250616,291.6117476313418,5.067808722569222,368017.3923170103,1.1830813976391283e-7,5.99563022646496e-7,0.8496111502113762,0.9706083124792542,0.014259758230262277,0.023259696318979752,9.063259594687717e-8,9.155140949763257e-9,0.3118606656880177,1.0
0.212800000000002,197538.6128126667,291.612703130951,5.067958021478265,368016.4545228115,1.1831177387577017e-7,5.995991034490321e-7,0.8496173349685187,0.9706178989641923,0.01466732268549307,0.02352629866436342,8.97716424623269e-8,9.012552551944978e-9,0.31185586971088436,1.0
0.213200000000002,197544.76137013163,291.61365589863027,5.068106893517281,368015.5194099199,1.1831534980595438e-7,5.996348399604659e-7,0.8496236963742341,0.97062759624545,0.015085915295590323,0.02379800696380221,8.891038958418761e-8,8.86430016246658e-9,0.3118506852785598,1.0
0.213600000000002,197550.89612184133,291.61460652699844,5.068255431284241,368014.586396698,1.1831886531590015e-7,5.996702317606995e-7,0.8496302388768014,0.9706374063067935,0.015514267184552618,0.024074238817341914,8.804744612026809e-8,8.710838209458462e-9,0.3118450982791583,1.0
0.21400000000000202,197557.02016581717,291.6155554961185,5.068403709790037,368013.6550119784,1.1832231847652195e-7,5.997052779173621e-7,0.8496369663506996,0.9706473308998859,0.01595097472270195,0.024354451207927744,8.718166965645359e-8,8.553020587943175e-9,0.31183909658331765,1.0
0.21440000000000203,197563.1357988663,291.6165031618988,5.068551784646145,368012.72490644763,1.183257077323705e-7,5.997399770964247e-7,0.8496438820527294,0.9706573715676479,0.01639456358024264,0.024638176011365816,8.631220661355567e-8,8.391846800620052e-9,0.3118326704174189,1.0
0.21480000000000204,197569.2444660755,291.617449748267,5.06869969084175,368011.79586032743,1.1832903195396245e-7,5.99774327682653e-7,0.8496509886051471,0.9706675296813205,0.016843550653116084,0.02492505079868314,8.54385121441161e-8,8.228431352844294e-9,0.31182581266038667,1.0
0.21520000000000206,197575.34673480655,291.6183953431403,5.068847442114107,368010.8677873297,1.1833229047745278e-7,5.9980832790614e-7,0.8496582880044891,0.9706778064894913,0.017296501990153305,0.025214845485579077,8.456036024214215e-8,8.063972313295136e-9,0.3118185190619733,1.0
0.21560000000000207,197581.44229148218,291.6193398979275,5.068995030870722,368009.9407351453,1.1833548313181308e-7,5.998419759708467e-7,0.8496657816539938,0.9706882031768717,0.017752084967943605,0.02550748154998352,8.367784401230425e-8,7.899717184073644e-9,0.3118107883821824,1.0
0.21600000000000208,197587.52996393238,291.6202832309915,5.069142428730412,368009.0148820455,1.1833861025120003e-7,5.998752701813498e-7,0.8496734704168413,0.9706987209278872,0.018209113269775982,0.02580303615585479,8.279136148398698e-8,7.736921812656449e-9,0.3118026224398415,1.0
0.2164000000000021,197593.60777234397,291.6212250355447,5.069289587756922,368008.09052913333,1.1834167266926321e-7,5.999082090600339e-7,0.8496813546871331,0.9707093609886279,0.018666583700928017,0.026101730723041824,8.19015545607277e-8,7.576801006251879e-9,0.31179402605191925,1.0
0.2168000000000021,197599.67300443302,291.62216489129696,5.069436442279034,368007.16808891075,1.1834467169200504e-7,5.999407914249984e-7,0.8496894344742736,0.9707201247199477,0.019123690323341627,0.02640389376849523,8.100848790303636e-8,7.420502712465555e-9,0.31178500685074445,1.0
0.2172000000000021,197605.72207367356,291.6231022424879,5.069582905457937,368006.24810683995,1.1834760907143318e-7,5.999730158503563e-7,0.8496977094648471,0.9707310136303664,0.01957973732013841,0.026709917200894315,8.011268329062001e-8,7.269103307365294e-9,0.3117755751978505,1.0
0.21760000000000213,197611.7508899201,291.62403645531697,5.069728878260921,368005.3312049771,1.1835048697465093e-7,6.000048815716309e-7,0.8497061790795502,0.970742029397626,0.020034171119957554,0.027020227886316275,7.921587950040432e-8,7.1235636515607e-9,0.3117657438661284,1.0
0.21800000000000214,197617.7549919571,291.6249668384836,5.06987425267074,368004.4180618132,1.1835330792235443e-7,6.000363885539566e-7,0.849714842547134,0.9707531738770664,0.02048666332395957,0.02733525890304722,7.831987688622797e-8,6.984642948639874e-9,0.31175552766256936,1.0
0.21840000000000215,197623.7297174352,291.62589266951966,5.070018915800189,368003.50938642875,1.1835607468900984e-7,6.000675374731399e-7,0.849723699008128,0.9707644490989455,0.02093712977212201,0.027655423123132534,7.742645464357598e-8,6.852838580766588e-9,0.3117449428273614,1.0
0.21880000000000216,197629.67039748482,291.626813224947,5.070162754604196,368002.60588889604,1.1835879019321904e-7,6.000983297176715e-7,0.849732747618368,0.9707758572554238,0.02138572424777479,0.027981089714506618,7.653736239377803e-8,6.728365954341943e-9,0.3117340063715168,1.0
0.21920000000000217,197635.57255284517,291.6277278106685,5.07030566062859,368001.70825045044,1.1836145738177331e-7,6.001287673630549e-7,0.8497419876474188,0.9707874006763887,0.02183282142811475,0.02831254946330401,7.565425156825167e-8,6.61114557720981e-9,0.31172273538224937,1.0
